"Index","spread","long_wti","long_brent","neither","brent","wti","b.spread","w.spread","position_wti","position_brent","cash","trade_made","brentcf","wticf","brent_paid","wti_paid","wti_value","brent_value","portfolio_value","wti_delta","brent_delta","portfolio_returns","log_portfolio_returns","simplemod_portfolio_returns","netcash"
2017-08-02,-1.35248077548909,1,0,0,42,40.75,0.019999999999996,0.0999999999999943,8500,-7422.71594945276,73509.4225144525,1,3666.82167902966,-4080,42,40.75,346375,-311754.069877016,108130.352637437,4243,-9462.65294450236,-0.0495136569866048,-0.050781485370033,-0.0495136569866048,-413.178320970341
2017-08-02,-1.78826116447171,1,0,0,42.27,40.55,0.0200000000000031,0.100000000000001,8600,-7510.04201944632,73139.8222323804,1,3690.39971792792,-4060,42.27,40.55,348730,-317449.476161996,104420.346070385,2355,-5695.40628498013,-0.0343105009514944,-0.0349129259955838,-0.0343105009514945,-369.600282072079
2017-08-02,-3.3674263004408,1,0,0,42.75,39.39,0.019999999999996,0.0999999999999943,8700,-7597.36808943988,72928.1384639053,1,3732.31623152483,-3944,42.75,39.39,342693,-324787.485823555,90833.6526403505,-6037,-7338.00966155896,-0.130115384035177,-0.139394701456813,-0.130115384035177,-211.68376847517
2017-08-02,-4.08124357639702,1,0,0,43.43,39.27,0.0200000000000031,0.100000000000001,8800,-7684.69415943344,72787.8364230257,1,3791.69795912045,-3932,43.43,39.27,345576,-333746.267344194,84617.5690788314,2883,-8958.78152063949,-0.0684337069008023,-0.0708879233577433,-0.0684337069008023,-140.302040879549
2017-08-02,-3.07252606635196,1,0,0,44.13,40.89,0.0200000000000031,0.549999999999997,8900,-7772.020229427,72524.1626311417,1,3852.82620811595,-4116.5,44.13,40.89,363921,-342979.252724614,93465.909906528,18345,-9232.98538041936,0.10456860110757,0.0994548525038673,0.10456860110757,-263.673791884055
2017-08-02,-2.97830645533458,1,0,0,44.4,41.22,0.0200000000000031,0.25,9000,-7859.34629942056,72266.0668781559,1,3876.40424701421,-4134.5,44.4,41.22,370980,-348954.975694273,94291.0911838829,7059,-5975.72296965937,0.00882868714572045,0.0087899421652434,0.00882868714572038,-258.095752985794
2017-08-02,-2.30095019143244,1,0,0,42.88,40.57,0.0200000000000031,0.0999999999999943,9100,-7946.67236941413,71947.7354987799,1,3743.66862062399,-4062,42.88,40.57,369187,-340753.311200478,100381.424298302,-1793,8201.66449379531,0.0645907586597144,0.0625904611437116,0.0645907586597145,-318.331379376007
2017-08-02,-3.3840717473629,1,0,0,43.96,40.43,0.019999999999996,0.0999999999999943,9200,-8033.99843940769,71737.7162749969,1,3837.98077621704,-4048,43.96,40.43,371956,-353174.571396362,90519.144878635,2769,-12421.2601958842,-0.0982480522527711,-0.103415799237163,-0.0982480522527711,-210.01922378296
2017-08-02,-2.25601976343501,1,0,0,42.84,40.58,0.0200000000000031,0.100000000000001,9300,-8121.32450940125,71414.8918528212,1,3740.17557782425,-4063,42.84,40.58,377394,-347917.54198275,100891.349870072,5438,5257.02941361238,0.114585759789748,0.108482819999324,0.114585759789748,-322.82442217575
2017-08-02,-1.57866349953287,1,0,0,41.32,39.93,0.019999999999996,0.0999999999999943,9400,-8208.65057939481,71024.3318042552,1,3607.43995143404,-3998,41.32,39.93,375342,-339181.441940594,107184.889863662,-2052,8736.10004215594,0.062379381400832,0.0605110919847151,0.062379381400832,-390.560048565963
2017-08-02,-1.66869369344145,1,0,0,42.74,41.08,0.019999999999996,0.100000000000001,9500,-8295.97664938837,70642.7747750801,1,3731.44297082489,-4113,42.74,41.08,390260,-354570.041994859,106332.732780221,14918,-15388.6000542655,-0.00795034714804027,-0.00798211967170252,-0.00795034714804022,-381.557029175106
2017-08-02,-1.57852435552771,1,0,0,41.4,40,0.019999999999996,0.100000000000001,9600,-8383.30271938193,70252.2008121136,1,3614.42603703352,-4005,41.4,40,384000,-347068.732582412,107183.468229702,-6260,7501.30941244698,0.00800069204690608,0.00796885620341144,0.00800069204690601,-390.573962966479
2017-08-02,-2.26186381165132,1,0,0,39.48,37.64,0.019999999999996,0.0999999999999943,9700,-8470.6287893755,69929.9607947595,1,3446.75998264588,-3769,39.48,37.64,365108,-334420.424604545,100617.536190215,-18892,12648.3079778675,-0.0612588130234351,-0.0632154639888033,-0.0612588130234351,-322.240017354117
2017-08-02,-2.39820077665454,1,0,0,39.43,37.46,0.0200000000000031,0.100000000000001,9800,-8557.95485936906,69621.3544739057,1,3442.3936791462,-3751,39.43,37.46,367108,-337440.160104922,99289.1943689837,2000,-3019.73550037743,-0.0132018917529448,-0.0132898113868849,-0.0132018917529448,-308.606320853795
2017-08-02,-2.33143128268159,1,0,0,39.01,37.16,0.0200000000000031,0.100000000000001,9900,-8645.28092936262,69306.0712036546,1,3405.71672974891,-3721,39.01,37.16,367884,-337252.409054436,99937.6621492188,775.999999999942,187.751050486171,0.00653110123771525,0.00650986600551335,0.00653110123771516,-315.283270251091
2017-08-02,-2.39959221670606,1,0,0,38.63,36.76,0.0200000000000031,0.100000000000001,10000,-8732.60699935618,68997.604026806,1,3372.53282315136,-3681,38.63,36.76,367600,-337340.608385129,99256.9956416767,-283.999999999942,-88.1993306935183,-0.0068109108508641,-0.00683421096108901,-0.00681091085086405,-308.467176848645
2017-08-02,-1.91152513582386,1,0,0,36.8,35.65,0.0200000000000031,0.100000000000001,10100,-8819.93306934974,68640.3301418691,1,3212.72611506314,-3570,36.8,35.65,360065,-324573.536952071,104131.793189799,-7535,12767.0714330588,0.0491128863674274,0.0479449369392556,0.0491128863674275,-357.273884936863
2017-08-02,-1.31265338481935,1,0,0,36.87,36.31,0.0200000000000031,0.100000000000001,10200,-8907.2591393433,68223.1690818318,1,3218.83893996269,-3636,36.87,36.31,370362,-328410.644467588,110174.524614244,10297,-3837.1075155171,0.0580296491527006,0.0564083568172681,0.0580296491527006,-417.161060037314
2017-08-02,-0.494770738805196,1,0,0,37.09,37.32,0.0200000000000031,0.0999999999999943,10300,-8994.58520933687,67724.2197571931,1,3238.05067536127,-3737,37.09,37.32,384396,-333609.165414304,118511.054342889,14034,-5198.52094671677,0.0756665822506004,0.0729405459238072,0.0756665822506004,-498.949324638729
2017-08-02,-2.16871206181227,1,0,0,36.98,35.55,0.0200000000000031,0.100000000000001,10400,-9081.91127933043,67392.664564855,1,3228.44480766198,-3560,36.98,35.55,369720,-335849.079109639,101263.585455216,-14676.0000000001,-2239.91369533481,-0.145534684365989,-0.157279367497213,-0.145534684365989,-331.555192338022
2017-08-02,-1.87418396887602,1,0,0,35.99,34.98,0.019999999999996,0.100000000000001,10500,-9169.23734932399,67031.6565632234,1,3141.99199836835,-3503,35.99,34.98,367290,-330000.85220217,104320.804361053,-2430,5848.22690746881,0.0301907037173716,0.0297439343437058,0.0301907037173716,-361.008001631647
2017-08-02,-2.22151003886958,1,0,0,36.09,34.72,0.0200000000000031,0.100000000000001,10600,-9256.56341931755,66705.3811685911,1,3150.72460536771,-3477,36.09,34.72,368032,-334069.37380317,100668.007365421,742.000000000058,-4068.52160100004,-0.035015038639752,-0.0356427618472287,-0.035015038639752,-326.275394632291
2017-08-02,-1.93741447490306,1,0,0,35.57,34.55,0.0200000000000031,0.100000000000001,10700,-9343.88948931111,66350.6962175621,1,3105.31504897106,-3460,35.57,34.55,369685,-332362.149134796,103673.547082766,1652.99999999994,1707.22466837411,0.0298559571804687,0.029418945064382,0.0298559571804686,-354.684951028943
2017-08-02,-0.122901478921081,0,0,1,35.29,36.12,0.019999999999996,0.100000000000001,10700,-9343.88948931111,66350.6962175621,0,0,0,35.57,34.55,386484,-329745.860077789,123088.836139773,16799.0000000001,2616.28905700718,0.187273317093197,0.171659347835791,0.187273317093197,0
2017-08-02,-0.557012139841897,1,0,0,36.52,36.76,0.019999999999996,0.200000000000003,10800,-9431.21555930468,65852.9710330271,1,3188.27481546494,-3686,36.52,36.76,397008,-344427.992225807,118432.97880722,10524,-14682.1321480176,-0.0378251795903383,-0.0385591188290301,-0.0378251795903383,-497.72518453506
2017-08-02,-0.186038131805839,0,0,1,37.08,37.62,0.0200000000000031,0.199999999999996,10800,-9431.21555930468,65852.9710330271,0,0,0,36.52,36.76,406296,-349709.472939017,122439.49809401,9288,-5281.48071321059,0.0338294225741888,0.0332697939805222,0.0338294225741889,0
2017-08-02,0.519324825161332,0,1,0,36.57,37.88,0.019999999999996,0.100000000000001,0,0,129423.105873662,1,-344993.865159365,408564,36.57,37.88,0,0,129423.105873662,-406296,349709.472939017,0.0570372133859149,0.0554699128775535,0.0570372133859149,63570.134840635
2017-08-02,0.0676550970995269,0,0,1,35.61,36.59,0.019999999999996,0.100000000000001,0,0,129423.105873662,0,0,0,36.57,37.88,0,0,129423.105873662,0,0,0,0,0,0
2017-08-02,-0.545049026815493,1,0,0,36.93,37.13,0.019999999999996,0.100000000000001,100,-87.326069993562,128929.184377824,1,3224.07850416231,-3718,36.93,37.13,3713,-3224.95176486224,129417.232612962,3713,-3224.95176486224,-0.0000453803102643731,-0.0000453813399817861,-0.0000453803102643535,-493.921495837692
2017-08-02,-0.734059921825152,1,0,0,36.78,36.81,0.019999999999996,0.100000000000001,200,-174.652139987124,128454.163971488,1,3210.97959366327,-3686,36.78,36.81,7362,-6423.70570872642,129392.458262761,3649,-3198.75394386418,-0.000191430072338213,-0.000191448397413221,-0.000191430072338239,-475.020406336726
2017-08-02,-0.857986147877947,1,0,0,35.96,35.97,0.019999999999996,0.100000000000001,300,-261.978209980686,127991.536187756,1,3139.37221626855,-3602,35.96,35.97,10791,-9420.73643090546,129361.799756851,3429,-2997.03072217905,-0.000236941985043862,-0.00023697006023089,-0.00023694198504387,-462.627783731447
2017-08-02,-0.91061478702151,1,0,0,33.73,33.97,0.019999999999996,0.100000000000001,400,-349.304279974248,127534.171267939,1,2944.63508018291,-3402,33.73,33.97,13588,-11782.0333635314,129340.137904408,2797,-2361.29693262592,-0.00016745169349626,-0.000167465715096444,-0.000167451693496301,-457.36491981709
2017-08-02,-0.74355190808396,1,0,0,32.76,33.29,0.019999999999996,0.100000000000001,500,-436.63034996781,127060.100060228,1,2859.92879228915,-3334,32.76,33.29,16645,-14304.0102649455,129401.089795283,3057,-2521.97690141407,0.000471252712906018,0.000471141708219138,0.000471252712906045,-474.071207710845
2017-08-02,-0.519178056107135,1,0,0,32.4,33.2,0.019999999999996,0.100000000000001,600,-523.956419961372,126563.59146732,1,2828.49140709147,-3325,32.4,33.2,19920,-16976.1880067484,129507.403460571,3275,-2672.17774180299,0.000821582456968974,0.000821245142843863,0.000821582456969061,-496.50859290853
2017-08-02,-0.081095878270661,0,0,1,29.86,31.42,0.0200000000000031,0.0999999999999979,600,-523.956419961372,126563.59146732,0,0,0,32.4,33.2,18852,-15645.3387000466,129770.252767273,-1068,1330.84930670188,0.00202960834422034,0.00202755147183163,0.00202960834422039,0
2017-08-02,-0.696861170298989,1,0,0,29.42,30.42,0.0199999999999996,0.0999999999999979,700,-611.282489954934,126084.85118583,1,2568.25971851066,-3047,29.42,30.42,21294,-17983.9308544742,129394.920331356,2442,-2338.59215442759,-0.00289228407830912,-0.00289647481438736,-0.0028922840783091,-478.740281489342
2017-08-02,0.0366778176469342,0,0,1,28.58,30.42,0.0199999999999996,0.0999999999999979,700,-611.282489954934,126084.85118583,0,0,0,29.42,30.42,21294,-17470.453562912,129908.397622918,0,513.477291562147,0.00396829558878528,0.00396044267211927,0.0039682955887852,0
2017-08-02,0.845410424646284,0,1,0,28.57,31.22,0.0199999999999996,0.0999999999999979,0,0,130433.397622918,1,-17470.453562912,21819,28.57,31.22,0,0,130433.397622918,-21294,17470.453562912,0.00404130918098076,0.00403316502569201,0.00404130918098078,4348.54643708799
2017-08-02,-0.758670042365948,1,0,0,28.38,29.45,0.0199999999999996,0.100000000000001,100,-87.326069993562,129960.838228636,1,2477.44060571735,-2950,28.38,29.45,2945,-2478.31386641729,130427.524362218,2945,-2478.31386641729,-0.0000450288101588803,-0.0000450298239861935,-0.0000450288101588869,-472.559394282647
2017-08-02,-0.638361560447068,1,0,0,27.12,28.47,0.0199999999999996,0.0999999999999979,200,-174.652139987124,129476.247986161,1,2367.40975752547,-2852,27.12,28.47,5694,-4736.5660364508,130433.68194971,2749,-2258.25217003351,0.0000472107978898354,0.000047209683495296,0.0000472107978899405,-484.590242474535
2017-08-02,-2.21877899246252,1,0,0,26.88,26.68,0.0199999999999996,0.100000000000001,300,-261.978209980686,129149.699486888,1,2346.45150072701,-2673,26.88,26.68,8004,-7041.97428428084,130111.725202607,2310,-2305.40824783004,-0.00246835589006181,-0.0024714073028111,-0.00246835589006178,-326.54849927299
2017-08-02,-0.562611365373028,1,0,0,28.27,29.55,0.0199999999999996,0.100000000000001,400,-349.304279974248,128657.534224906,1,2467.83473801806,-2960,28.27,29.55,11820,-9874.83199487199,130602.702230034,3816,-2832.85771059115,0.00377350332310448,0.00376640151961908,0.00377350332310455,-492.165261981938
2017-08-02,-0.723521714175382,1,0,0,31.34,32.07,0.0200000000000031,0.0999999999999943,500,-436.63034996781,128181.459997805,1,2735.9257728983,-3212,31.34,32.07,16035,-13683.9951679912,130532.464829813,4215,-3809.16317311917,-0.000537794387264331,-0.000537939050534187,-0.000537794387264312,-476.074227101702
2017-08-02,-0.335300392333755,1,0,0,28.88,30.31,0.0199999999999996,2.05,600,-523.956419961372,127569.063638519,1,2521.10364071413,-3133.5,28.88,30.31,18186,-15131.8614084844,130623.202230034,2151,-1447.86624049326,0.000695132818790972,0.000694891325879705,0.000695132818790967,-612.396359285867
2017-08-02,-2.3715284072404,1,0,0,30.33,29.54,0.0199999999999996,0.25,700,-611.282489954934,127250.290080724,1,2647.7264422048,-2966.5,30.33,29.54,20678,-18540.1979203331,129388.09216039,2492,-3408.33651184872,-0.00945551822767927,-0.00950050544974251,-0.00945551822767932,-318.773557795201
2017-08-02,-1.1284672391271,1,0,0,32.09,32.32,0.0200000000000031,0.0999999999999943,800,-698.608559948496,126814.710406117,1,2801.42032539347,-3237,32.09,32.32,25856,-22418.3486887472,130252.36171737,5178,-3878.15076841409,0.00667966844976764,0.00665745831383905,0.00667966844976764,-435.579674606531
2017-08-02,-1.02440186906915,1,0,0,32.99,33.21,0.019999999999996,0.100000000000001,900,-785.934629942058,126368.724194505,1,2880.01378838767,-3326,32.99,33.21,29889,-25927.9834417885,130329.740752716,4033,-3509.63475304126,0.000594070113786619,0.000593893723991637,0.000594070113786538,-445.986211612325
2017-08-02,-1.37780171300992,1,0,0,33.91,33.66,0.0200000000000031,0.100000000000001,1000,-873.26069993562,125958.077967286,1,2960.35377278175,-3371,33.91,33.66,33660,-29612.2703348169,130005.80763247,3771,-3684.28689302837,-0.00248548887134862,-0.00248858282653744,-0.00248548887134858,-410.646227218248
2017-08-02,-1.53155860114899,1,0,0,31.75,31.62,0.0199999999999996,0.100000000000001,1100,-960.586769929182,125562.807428882,1,2771.72946159566,-3167,31.75,31.62,34782,-30498.6299452515,129846.177483631,1122,-886.359610434658,-0.00122786936788456,-0.00122862381711681,-0.00122786936788455,-395.270538404342
2017-08-02,-1.95913276524427,1,0,0,30.27,29.9,0.0199999999999996,0.0999999999999979,1200,-1047.91283992274,125210.294306887,1,2642.48687800518,-2995,30.27,29.9,35880,-31720.3216644614,129369.972642426,1098,-1221.69171920993,-0.00366745367813988,-0.00367419527442272,-0.00366745367813992,-352.513121994818
2017-08-02,-2.17144965105241,1,0,0,33.25,32.29,0.0200000000000031,0.100000000000001,1300,-1135.23890991631,124879.012873473,1,2902.718566586,-3234,33.25,32.29,41977,-37746.6937547172,129109.319118756,6097,-6026.37209025571,-0.00201479151881837,-0.00201682394164819,-0.00201479151881834,-331.281433413999
2017-08-02,-2.21143455409812,1,0,0,32.54,31.63,0.0200000000000031,0.100000000000001,1400,-1222.56497990987,124551.729930364,1,2840.71705689057,-3168,32.54,31.63,44282,-39782.2644462671,129051.465484097,2305,-2035.57069154992,-0.000448098054069451,-0.000448198480004018,-0.000448098054069423,-327.282943109429
2017-08-02,-2.48367595513482,1,0,0,31.97,30.86,0.0199999999999996,0.100000000000001,1500,-1309.89104990343,124251.671127358,1,2790.94119699424,-3091,31.97,30.86,46290,-41877.2168654126,128664.454261945,2008,-2094.95241914556,-0.00299889056431524,-0.00300339624691107,-0.00299889056431524,-300.058803005759
2017-08-02,-2.95253260918504,1,0,0,31.19,29.71,0.0199999999999996,0.100000000000001,1600,-1397.21711989699,123998.497989757,1,2722.82686239926,-2976,31.19,29.71,47536,-43579.2019695872,127955.29602017,1246,-1701.98510417453,-0.00551168732532377,-0.00552693271827491,-0.00551168732532381,-253.173137600737
2017-08-02,-2.82502210432345,1,0,0,29.04,27.96,0.0200000000000031,0.100000000000001,1700,-1484.54318989055,123732.57380167,1,2535.0758119131,-2801,29.04,27.96,47532,-43111.1342344217,128153.439567249,-4,468.067735165496,0.00154853728795532,0.00154733954043428,0.00154853728795534,-265.924188086895
2017-08-02,-3.83010677328032,1,0,0,29.71,27.54,0.0200000000000031,0.100000000000001,1800,-1571.86925988412,123567.158080479,1,2593.58427880879,-2759,29.71,27.54,49572,-46700.2357111571,126438.922369322,2040,-3589.1014767354,-0.0133786280236896,-0.0134689281666557,-0.0133786280236896,-165.415721191209
2017-08-02,-5.52941105325456,1,0,0,30.11,26.19,0.0199999999999996,0.0999999999999979,1900,-1659.19532987768,123571.672787285,1,2628.51470680622,-2624,30.11,26.19,49761,-49958.3713826169,123374.301404669,189,-3258.13567145979,-0.0242379554272217,-0.0245365290849378,-0.0242379554272216,4.5147068062156
2017-08-02,-4.39044544910778,1,0,0,32.39,29.32,0.019999999999996,0.100000000000001,2000,-1746.52139987124,123462.290933677,1,2827.61814639154,-2937,32.39,29.32,58640,-56569.8281418295,125532.462791848,8879,-6611.45675921258,0.0174927951980873,0.0173415574231426,0.0174927951980872,-109.381853608463
2017-08-02,-3.71732389317731,1,0,0,31.31,29.05,0.0199999999999996,0.100000000000001,2100,-1833.8474698648,123285.596924475,1,2733.30599079849,-2910,31.31,29.05,61005,-57417.7642814669,126872.832643009,2365,-847.936139637481,0.0106774759400964,0.0106208742462107,0.0106774759400965,-176.69400920151
2017-08-02,-4.28794085701507,1,0,0,33.83,30.68,0.019999999999996,0.100000000000001,2200,-1921.17353985836,123165.964611658,1,2953.36768718227,-3073,33.83,30.68,67496,-64993.3008534084,125668.663758249,6491,-7575.53657194151,-0.00949114841746687,-0.00953647640437712,-0.0094911484174669,-119.632312817734
2017-08-02,-3.16749323109104,1,0,0,32.65,30.77,0.0200000000000031,0.100000000000001,2300,-2008.49960985193,122934.287536248,1,2850.32292458986,-3082,32.65,30.77,70771,-65577.5122616654,128127.775274582,3275,-584.211408256931,0.0195682156775659,0.019379219708666,0.0195682156775658,-231.677075410137
2017-08-02,-3.45676731715671,1,0,0,31.63,29.59,0.0199999999999996,0.100000000000001,2400,-2095.82567984549,122731.537869444,1,2761.25033319642,-2964,31.63,29.59,71016,-66290.9662535128,127456.571615931,245,-713.453991847389,-0.00523854923112925,-0.00525231853866753,-0.00523854923112921,-202.749666803577
2017-08-02,-3.23117136304211,1,0,0,33.41,31.37,0.019999999999996,0.100000000000001,2500,-2183.15174983905,122506.228607229,1,2916.69073778496,-3142,33.41,31.37,78425,-72939.0999621226,127992.128645106,7409,-6648.13370860986,0.00420187850955933,0.00419307526953601,0.00420187850955944,-225.309262215038
2017-08-02,-1.27662817315156,1,0,0,31.71,31.84,0.0199999999999996,0.100000000000001,2600,-2270.47781983261,122085.465026025,1,2768.23641879591,-3189,31.71,31.84,82784,-71996.8516668921,132872.613359133,4359,942.248295230529,0.0381311317007544,0.0374221078828537,0.0381311317007544,-420.763581204092
2017-08-02,-3.77087797807752,1,0,0,32.86,30.35,0.019999999999996,0.400000000000002,2700,-2357.80388982617,121899.126425313,1,2868.6613992885,-3055,32.86,30.35,81945,-77477.435819688,126366.690605625,-839,-5480.58415279593,-0.0489636094980912,-0.0502029516568561,-0.0489636094980912,-186.338600711496
2017-08-02,-3.70766256900478,1,0,0,33.99,31.4,0.019999999999996,0.199999999999999,2800,-2445.12995981973,121716.466283695,1,2967.33985838123,-3150,33.99,31.4,87920,-83109.9673342728,126526.498949422,5975,-5632.53151458476,0.00126463977991802,0.00126384079657808,0.00126463977991809,-182.660141618771
2017-08-02,-4.12134070095585,1,0,0,34.75,31.65,0.019999999999996,0.199999999999999,2900,-2532.4560298133,121575.173955271,1,3033.70767157634,-3175,34.75,31.65,91785,-88002.847036012,125357.326919259,3865,-4892.87970173926,-0.00924053095494481,-0.00928348950578342,-0.00924053095494481,-141.292328423664
2017-08-02,-4.52461649784575,1,0,0,36.46,32.74,0.0200000000000031,0.200000000000003,3000,-2619.78209980686,121474.209206536,1,3183.03525126533,-3284,36.46,32.74,98220,-95517.255358958,124176.953847578,6435,-7514.40832294599,-0.00941606765786354,-0.00946067908660527,-0.00941606765786351,-100.964748734674
2017-08-02,-2.07121665390498,1,0,0,35.54,34.39,0.0200000000000031,0.0999999999999943,3100,-2707.10816980042,121132.904473408,1,3102.69526687125,-3444,35.54,34.39,106609,-96210.6243547069,131531.280118701,8389,-693.368995748868,0.0592245665822137,0.057537099457145,0.0592245665822138,-341.30473312875
2017-08-02,-2.36277743187022,1,0,0,36.08,34.57,0.019999999999996,0.0999999999999943,3200,-2794.43423979398,120820.755818075,1,3149.85134466777,-3462,36.08,34.57,110624,-100823.187371767,130621.568446309,4015,-4612.56301705993,-0.00691631429095188,-0.00694034284943881,-0.00691631429095185,-312.148655332227
2017-08-02,-2.25925354087859,1,0,0,35.95,34.56,0.019999999999996,0.100000000000001,3300,-2881.76030978754,120498.254773644,1,3138.49895556861,-3461,35.95,34.56,114048,-103599.283136862,130946.971636782,3424.00000000001,-2776.09576509535,0.00249119034738145,0.00248809247656524,0.00249119034738143,-322.50104443139
2017-08-02,-2.85662490173502,1,0,0,38.18,35.91,0.019999999999996,0.100000000000001,3400,-2969.0863797811,120235.490865298,1,3333.23609165425,-3596,38.18,35.91,122094,-113359.717980043,128969.772885256,8045.99999999997,-9760.4348431804,-0.0150992323595729,-0.0152143863972734,-0.0150992323595729,-262.763908345747
2017-08-02,-2.22017898663523,1,0,0,39.73,37.9,0.019999999999996,0.100000000000001,3500,-3056.41244977467,119909.082365442,1,3468.59150014427,-3795,39.73,37.9,132650,-121431.266629547,131127.815735895,10556,-8071.54864950491,0.0167329351859787,0.0165944819770897,0.0167329351859788,-326.408499855727
2017-08-02,-2.55072046570154,1,0,0,38.7,36.67,0.0200000000000031,0.100000000000001,3600,-3143.73851976823,119615.728013493,1,3378.6456480509,-3672,38.7,36.67,132012,-121662.68071503,129965.047298463,-638,-231.41408548296,-0.00886744304331271,-0.00890699279340509,-0.00886744304331266,-293.354351949095
2017-08-02,-3.01540279959725,1,0,0,40.32,37.62,0.019999999999996,0.100000000000001,3700,-3231.06458976179,119368.841894934,1,3520.11388144047,-3767,40.32,37.62,139194,-130276.524259195,128286.317635738,7182,-8613.84354416492,-0.012916777992388,-0.0130009249597531,-0.012916777992388,-246.886118559525
2017-08-02,-1.90481602966806,1,0,0,39.22,37.77,0.019999999999996,0.100000000000001,3800,-3318.39065975535,119010.897099381,1,3424.05520444756,-3782,39.22,37.77,143526,-130147.281675605,132389.615423777,4332,129.242583590472,0.0319854670681958,0.0314845846619546,0.0319854670681958,-357.944795552444
2017-08-02,-1.26960731366035,1,0,0,39.34,38.51,0.0200000000000031,0.100000000000001,3900,-3405.71672974891,118589.431432228,1,3434.53433284678,-3856,39.34,38.51,150189,-133980.896148322,134797.535283906,6663,-3833.61447271737,0.0181881324484682,0.0180247069953375,0.0181881324484683,-421.465667153216
2017-08-02,-1.8286031117157,1,0,0,38.48,37.2,0.0200000000000031,0.100000000000001,4000,-3493.04279974248,118223.865344881,1,3359.43391265232,-3725,38.48,37.2,148800,-134412.28693409,132611.57841079,-1389,-431.390785768162,-0.0162165937864653,-0.0163495217955376,-0.0162165937864652,-365.56608734768
2017-08-02,-2.40296186673824,1,0,0,38.13,36.32,0.019999999999996,0.0999999999999943,4100,-3580.36886973604,117915.735133035,1,3328.86978815457,-3637,38.13,36.32,148912,-136519.465003035,130308.27013,112,-2107.17806894469,-0.0173688324080961,-0.0175214402392399,-0.0173688324080961,-308.130211845425
2017-08-02,-1.26228124366678,1,0,0,39.24,38.43,0.0200000000000031,0.0999999999999943,4200,-3667.6949397296,117493.536858883,1,3425.80172584743,-3848,39.24,38.43,161406,-143920.349434989,134979.187423893,12494,-7400.88443195436,0.0358451331541215,0.03521764729077,0.0358451331541216,-422.198274152572
2017-08-02,0.538847005328718,0,1,0,39.17,40.17,0.0200000000000031,0.100000000000001,0,0,142297.249120277,1,-143700.287738606,168504,39.17,40.17,0,0,142297.249120277,-161406,143920.349434989,0.0542162227825677,0.0527975740348195,0.0542162227825678,24803.7122613943
2017-08-02,-0.0476291036796557,0,0,1,39.04,39.47,0.019999999999996,0.100000000000001,0,0,142297.249120277,0,0,0,39.17,40.17,0,0,142297.249120277,0,0,0,0,0,0
2017-08-02,-0.533285445611414,1,0,0,40.1,39.91,0.019999999999996,0.100000000000001,100,-87.326069993562,141802.151266319,1,3500.9021460419,-3996,40.1,39.91,3991,-3501.77540674184,142291.375859577,3991,-3501.77540674184,-0.0000412745905929339,-0.0000412754424122413,-0.000041274590592888,-495.0978539581
2017-08-02,0.788399379404686,0,1,0,40.35,41.45,0.0200000000000031,0.100000000000001,0,0,142417.671081379,1,-3524.48018494016,4140,40.35,41.45,0,0,142417.671081379,-3991,3501.77540674184,0.000887581703660731,0.000887188035944606,0.000887581703660656,615.519815059838
2017-08-02,-0.591416185727292,1,0,0,38.3,38.28,0.0200000000000031,0.200000000000003,100,-87.326069993562,141923.386301432,1,3343.71522005349,-3838,38.3,38.28,3828,-3344.58848075342,142406.797820679,3828,-3344.58848075342,-0.0000763476934946302,-0.0000763506081281295,-0.0000763476934946272,-494.284779946512
2017-08-02,-0.82747486272021,1,0,0,38.41,38.14,0.0200000000000031,0.0999999999999943,200,-174.652139987124,141457.707389185,1,3353.32108775278,-3819,38.41,38.14,7628,-6708.38869690543,142377.318692279,3800,-3363.80021615201,-0.000207006469145836,-0.000207027897942294,-0.000207006469145843,-465.67891224722
2017-08-02,0.24451844421476,0,0,1,37.4,38.33,0.019999999999996,0.100000000000001,200,-174.652139987124,141457.707389185,0,0,0,38.41,38.14,7666,-6531.99003551844,142591.717353666,38,176.398661386995,0.00150584842695618,0.00150471577414003,0.00150584842695611,0
2017-08-02,0.597485759185792,0,1,0,36.95,38.29,0.019999999999996,0.100000000000001,0,0,142650.564295261,1,-6455.1430939241,7648,36.95,38.29,0,0,142650.564295261,-7666,6531.99003551844,0.00041269537029538,0.000412610234983586,0.000412695370295424,1192.8569060759
2017-08-02,0.0562032692308616,0,0,1,37.65,38.36,0.0200000000000031,0.0999999999999943,0,0,142650.564295261,0,0,0,36.95,38.29,0,0,142650.564295261,0,0,0,0,0,0
2017-08-02,-0.545744746841246,1,0,0,36.53,36.78,0.019999999999996,0.100000000000001,100,-87.326069993562,142156.712371426,1,3189.14807616488,-3683,36.53,36.78,3678,-3190.02133686482,142644.691034561,3678,-3190.02133686482,-0.0000411723621911762,-0.0000411732097961137,-0.0000411723621911442,-493.851923835117
2017-08-02,-0.566564513917863,1,0,0,35.34,35.72,0.019999999999996,0.100000000000001,200,-174.652139987124,141664.942424298,1,3085.23005287255,-3577,35.34,35.72,7144,-6172.20662714496,142636.735797153,3466,-2982.18529028014,-0.0000557696003259469,-0.0000557711555079207,-0.0000557696003259389,-491.769947127455
