"Index","spread","long_wti","long_brent","neither","brent","wti","b.spread","w.spread","position_wti","position_brent","cash","trade_made","brentcf","wticf","brent_paid","wti_paid","wti_value","brent_value","portfolio_value","wti_delta","brent_delta","portfolio_returns","log_portfolio_returns","simplemod_portfolio_returns","netcash"
2017-08-02,-3.27530567503843,1,0,0,49,44.94,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,224700,-213948.871484227,103788.852122505,5350,-6855.09649449462,-0.0142942354642745,-0.0143973821633667,-0.0142942354642746,0
2017-08-02,-4.2320449751028,1,0,0,48,43.11,0.0200000000000031,0.0999999999999943,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,215550,-209582.567984549,99005.1556221833,-9150,4366.30349967809,-0.046090658124589,-0.0471866415301389,-0.0460906581245889,0
2017-08-02,-4.87304917704744,1,0,0,48.86,43.22,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,216100,-213337.588994272,95800.1346124602,550,-3755.02100972316,-0.0323722637430513,-0.0329078356540508,-0.0323722637430514,0
2017-08-02,-4.94105587011246,1,0,0,47.85,42.27,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,211350,-208927.622459597,95460.1011471351,-4749.99999999997,4409.96653467487,-0.00354940488028165,-0.00355571896303547,-0.00354940488028166,0
2017-08-02,-4.63879937212147,1,0,0,47.71,42.45,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,212250,-208316.339969642,96971.38363709,899.999999999971,611.28248995493,0.015831561791722,0.0157075497742633,0.015831561791722,0
2017-08-02,-4.93175159013821,1,0,0,47.45,41.93,0.0200000000000031,0.0999999999999943,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,209650,-207181.101059726,95506.6225470063,-2600,1135.23890991631,-0.0151050860072852,-0.0152203298032488,-0.0151050860072851,0
2017-08-02,-3.89751688216654,1,0,0,47.01,42.58,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,212900,-205259.927519867,100677.796086865,3250,1921.17353985837,0.0541446593121145,0.0527296886257432,0.0541446593121144,0
2017-08-02,-4.21677587127792,1,0,0,45.28,40.75,0.0200000000000031,0.0999999999999943,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,203750,-197706.222465424,99081.5011413078,-9150,7553.7050544431,-0.0158554816215844,-0.0159825244432246,-0.0158554816215843,0
2017-08-02,-3.49521509331269,1,0,0,44.74,41,0.0200000000000031,0.0999999999999943,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,205000,-195348.418575598,102689.305031134,1250,2357.80388982617,0.0364124871774077,0.0357652182413077,0.0364124871774076,0
2017-08-02,-3.3640717473629,1,0,0,43.96,40.45,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,202250,-191942.701845849,103345.021760883,-2750,3405.71672974894,0.00638544325088316,0.00636514268105658,0.00638544325088319,0
2017-08-02,-3.14020918054381,1,0,0,41.15,38.22,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,191100,-179673.389011754,104464.334594978,-11150,12269.3128340955,0.0108308345677773,0.0107726011791924,0.0108308345677774,0
2017-08-02,-2.43725696252707,1,0,0,41.41,39.15,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,195750,-180808.62792167,107979.095685062,4650,-1135.23890991631,0.0336455605036003,0.0330919325093285,0.0336455605036003,0
2017-08-02,-3.698539452482,1,0,0,42.11,38.5,0.0200000000000031,0.0300000000000011,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,192500,-183865.040371445,101672.683235287,-3250,-3056.41244977468,-0.0584040124596739,-0.0601789843659587,-0.0584040124596739,0
2017-08-02,-3.21284964522513,1,0,0,46.1,42.47,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,212350,-201286.59133516,104101.132271572,19850,-17421.5509637156,0.0238849704661039,0.0236041867782372,0.0238849704661039,0
2017-08-02,-2.46247750407255,1,0,0,48.47,45.29,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,226450,-211634.730629397,107852.992977335,14100,-10348.1392942371,0.0360405369652977,0.0354062714166795,0.0360405369652976,0
2017-08-02,-0.861736493183921,1,0,0,46.74,45.38,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,226900,-204081.025574954,115856.698031778,450,7553.7050544431,0.0742093921874294,0.0715849418762725,0.0742093921874294,0
2017-08-02,-2.52658816499337,1,0,0,49.7,46.3,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,231500,-217005.283934002,107532.439672731,4600,-12924.2583590472,-0.0718496081837578,-0.0745614991794508,-0.0718496081837579,0
2017-08-02,-1.77967952701525,1,0,0,49.36,46.75,0.0200000000000031,0.0999999999999943,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,233750,-215520.740744111,111266.982862621,2250,1484.54318989057,0.0347294565366177,0.0341399978971853,0.0347294565366179,0
2017-08-02,-1.61022100608155,1,0,0,48.33,46.02,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,230100,-211023.448139443,112114.27546729,-3649.99999999997,4497.29260466844,0.00761495084048973,0.00758610345738394,0.00761495084048969,0
2017-08-02,-2.03332746505774,1,0,0,48.7,45.92,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,229600,-212638.980434323,109998.743172409,-500.000000000029,-1615.53229488092,-0.0188694284118901,-0.0190497277762957,-0.0188694284118901,0
2017-08-02,-2.27765602617169,1,0,0,46.93,44.13,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,220650,-204910.623239893,108777.100366839,-8950,7728.35719443025,-0.0111059705805455,-0.0111681023223002,-0.0111059705805454,0
2017-08-02,-1.52697540310023,1,0,0,48.04,45.85,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,229250,-209757.220124536,112530.503482196,8600,-4846.5968846427,0.0345054529188529,0.0339234892566086,0.0345054529188529,0
2017-08-02,-1.77117991716332,1,0,0,47.06,44.75,0.0200000000000031,0.0999999999999943,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,223750,-205478.242694851,111309.480911881,-5500,4278.97742968454,-0.0108505919064748,-0.0109098889073202,-0.0108505919064749,0
2017-08-02,-1.36833664924316,1,0,0,45.82,44.07,0.0200000000000031,0.0999999999999943,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,220350,-200064.026355251,113323.697251482,-3400,5414.21633960083,0.0180956403991804,0.0179338630269428,0.0180956403991803,0
2017-08-02,-1.77526038417555,1,0,0,46.87,44.58,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,222900,-204648.645029912,111289.07857682,2550,-4584.61867466196,-0.0179540442467814,-0.0181171736033019,-0.0179540442467815,0
2017-08-02,-1.5581338460043,1,0,0,49.53,47.12,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,235600,-216263.012339056,112374.711267676,12700,-11614.3673091438,0.00975506945281115,0.0097077959516904,0.00975506945281124,0
2017-08-02,-0.674023185083486,1,0,0,48.3,46.93,0.0200000000000031,0.0999999999999943,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,234650,-210892.459034452,116795.26457228,-950,5370.55330460408,0.0393376165752662,0.0385836031026004,0.0393376165752661,0
2017-08-02,-1.60159734917878,1,0,0,46.82,44.71,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,223550,-204430.329854929,112157.393751803,-11100,6462.12917952356,-0.0397094080608572,-0.0405193403880308,-0.0397094080608572,0
2017-08-02,-0.348938516126625,1,0,0,47.63,46.67,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,233350,-207967.035689668,118420.687917064,9800,-3536.70583473926,0.0558437919761311,0.0543402500771693,0.0558437919761312,0
2017-08-02,-0.971195014117614,1,0,0,47.77,46.17,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,230850,-208578.318179623,115309.405427109,-2500,-611.28248995493,-0.0262731330536934,-0.0266244387455537,-0.0262731330536934,0
2017-08-02,-1.64187563718907,1,0,0,46.66,44.53,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,222650,-203731.72129498,111956.002311752,-8200,4846.5968846427,-0.0290817830768982,-0.0295130398578634,-0.0290817830768982,0
2017-08-02,-1.65977338015753,1,0,0,47.15,44.94,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,224700,-205871.210009822,111866.51359691,2050,-2139.48871484227,-0.000799320384744371,-0.000799640011617329,-0.000799320384744395,0
2017-08-02,-1.355414625135,1,0,0,47.5,45.55,0.019999999999996,0.0300000000000011,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,227750,-207399.41623471,113388.307372022,3050,-1528.20622488734,0.0136036578434558,0.0135119587825425,0.0136036578434557,0
2017-08-02,-1.29158225222448,1,0,0,46.11,44.4,0.0200000000000031,0.119999999999997,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,222000,-201330.254370157,113707.469236575,-5750,6069.16186455256,0.00281476875305496,0.00281081470956251,0.00281476875305486,0
2017-08-02,-1.39470380815495,1,0,0,47.19,45.24,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,226200,-206045.862149809,113191.861456923,4200,-4715.60777965235,-0.00453451108457611,-0.00454482316526864,-0.00453451108457614,0
2017-08-02,-1.87161244613307,1,0,0,47.53,45.06,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,225300,-207530.4053397,110807.318267032,-900,-1484.54318989057,-0.021066383741715,-0.0212914464541612,-0.021066383741715,0
2017-08-02,-1.77117991716332,1,0,0,47.06,44.75,0.0200000000000031,0.0999999999999943,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,223750,-205478.242694851,111309.480911881,-1550,2052.16264484872,0.00453185450836895,0.0045216165752888,0.00453185450836902,0
2017-08-02,-1.52260155112341,1,0,0,47.68,45.54,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,227700,-208185.350864652,112552.37274208,3950,-2707.10816980043,0.0111660913339765,0.0111042107528535,0.0111660913339764,0
2017-08-02,-1.90910785404035,1,0,0,48.97,46.28,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,231400,-213817.882379236,110619.841227496,3700,-5632.53151458473,-0.0171700646330506,-0.0173191795326568,-0.0171700646330506,0
2017-08-02,-2.06930738586266,1,0,0,51.73,48.53,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,242650,-225868.880038348,109818.843568384,11250,-12050.9976591116,-0.00724099447461939,-0.00726733771967067,-0.00724099447461934,0
2017-08-02,-2.59958567387297,1,0,0,51.57,47.86,0.019999999999996,0.0999999999999943,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,239300,-225170.2714784,107167.452128333,-3350,698.608559948509,-0.024143319615276,-0.0244395472197715,-0.0241433196152759,0
2017-08-02,-2.03876590679635,1,0,0,52.76,49.46,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,247300,-230366.172643016,109971.550963716,8000,-5195.90116461695,0.026165582737053,0.0258291204104356,0.0261655827370531,0
2017-08-02,-1.20875080984206,1,0,0,52.05,49.67,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,248350,-227266.097158245,114121.626448487,1050,3100.07548477146,0.0377377189682516,0.0370430735935862,0.0377377189682515,0
2017-08-02,-1.6667273089985,1,0,0,49.62,47.09,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,235450,-216655.979654027,111831.743952705,-12900,10610.1175042178,-0.0200652809379282,-0.0202693227382449,-0.0200652809379283,0
2017-08-02,-0.668242796100872,1,0,0,48.03,46.7,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,233500,-209713.557089539,116824.166517193,-1950.00000000003,6942.42256448817,0.0446422669273538,0.0436744985098834,0.0446422669273538,0
2017-08-02,-0.83430147309379,1,0,0,48.14,46.63,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,233150,-210193.850474504,115993.873132228,-350,-480.293384964578,-0.00710720572393199,-0.00713258221933249,-0.00710720572393198,0
2017-08-02,-2.04488824302298,1,0,0,49.24,46.38,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,231900,-214996.78432415,109940.939282582,-1250,-4802.93384964592,-0.0521832204253221,-0.0535940658971094,-0.0521832204253221,0
2017-08-02,-1.39559906000302,1,0,0,49.55,47.3,0.0300000000000011,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,236500,-216350.33840905,113187.385197682,4600,-1353.55408490018,0.0295289992634631,0.0291014153876408,0.0295289992634631,0
2017-08-02,-1.03034505313242,1,0,0,47.54,45.91,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,229550,-207574.068374697,115013.655232035,-6950.00000000003,8776.27003435296,0.0161349255587391,0.016006141085842,0.0161349255587391,0
2017-08-02,-0.349340851187785,1,0,0,46.68,45.84,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,229200,-203819.047364974,118418.676241758,-349.999999999942,3755.02100972316,0.0296053629706293,0.0291755860766466,0.0296053629706292,0
2017-08-02,-0.698630034207747,1,0,0,46.37,45.22,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,226100,-202465.493280073,116672.230326659,-3100.00000000003,1353.55408490024,-0.0147480614589401,-0.0148578953463513,-0.0147480614589401,0
2017-08-02,-1.28060824418843,1,0,0,46.67,44.9,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,224500,-203775.384329977,113762.339276755,-1600,-1309.89104990347,-0.0249407338983438,-0.0252570240863799,-0.0249407338983437,0
2017-08-02,-2.1570843531968,1,0,0,46.54,43.91,0.019999999999996,0.25,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,219550,-203207.764875019,109379.958731713,-4950.00000000003,567.619454958185,-0.0385222435904787,-0.039283848480372,-0.0385222435904787,0
2017-08-02,-2.36186054023479,1,0,0,45.95,43.19,0.019999999999996,0.300000000000004,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,215950,-200631.645810209,108356.077796523,-3599.99999999997,2576.11906481005,-0.00936077273261088,-0.00940486010932464,-0.00936077273261082,0
2017-08-02,-2.16720840024766,1,0,0,45.75,43.21,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,216050,-199758.385110273,109329.338496459,100,873.260699935636,0.00898205914912567,0.008941960389928,0.00898205914912564,0
2017-08-02,-1.21992762111697,1,0,0,47.78,45.93,0.0200000000000031,0.0999999999999943,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,229650,-208621.98121462,114065.742392113,13600,-8863.59610434654,0.0433223502564855,0.042410188917827,0.0433223502564855,0
2017-08-02,-0.815553769140147,1,0,0,47.42,46.02,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,230100,-207050.111954735,116087.611651997,450.000000000029,1571.86925988412,0.0177254732006544,0.0175702090692032,0.0177254732006544,0
2017-08-02,-1.10881446907577,1,0,0,48.42,46.6,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,233000,-211416.415454414,114621.308152319,2899.99999999997,-4366.30349967812,-0.0126310075537929,-0.0127114568850146,-0.0126310075537929,0
2017-08-02,-1.24824279610088,1,0,0,48.03,46.12,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,230600,-209713.557089539,113924.166517193,-2400,1702.85836487447,-0.0060821294605983,-0.00610070095108336,-0.00608212946059827,0
2017-08-02,0.0489290329332501,0,0,1,48.56,47.88,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,239400,-212027.697944368,120410.025662364,8800,-2314.1408548294,0.0569313723633149,0.0553697779716689,0.0569313723633149,0
2017-08-02,-0.0352603841755528,0,0,1,46.87,46.32,0.019999999999996,0.0999999999999943,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,231600,-204648.645029912,119989.07857682,-7800,7379.05291445603,-0.00349594714583262,-0.00350207224857937,-0.00349594714583257,0
2017-08-02,-1.10272559817426,1,0,0,46.89,45.27,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,226350,-204735.971099906,114651.752506826,-5249.99999999997,-87.3260699935781,-0.044481765618164,-0.0455014318817681,-0.044481765618164,0
2017-08-02,-1.30172139622963,1,0,0,46.03,44.32,0.019999999999996,0.0999999999999943,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,221600,-200980.950090183,113656.773516549,-4750.00000000003,3755.02100972316,-0.00867827109941149,-0.00871614658239791,-0.00867827109941144,0
2017-08-02,-1.42861493725345,1,0,0,45.66,43.87,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,219350,-199365.417795302,113022.30581143,-2250,1615.53229488092,-0.00558231318282758,-0.00559795252268141,-0.00558231318282754,0
2017-08-02,-1.33059314723414,1,0,0,45.96,44.23,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,221150,-200675.308845205,113512.414761527,1799.99999999997,-1309.89104990347,0.00433639135724425,0.00432701630506815,0.00433639135724428,0
2017-08-02,-1.76353026829659,1,0,0,44.99,42.95,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,214750,-196439.994450518,111347.729156214,-6399.99999999997,4235.31439468777,-0.0190700339681778,-0.0192542123506912,-0.0190700339681779,0
2017-08-02,-1.10475237043436,1,0,0,42.85,41.74,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,208700,-187096.104961207,114641.618645526,-6050,9343.88948931111,0.029582008670244,0.0291529030506065,0.0295820086702441,0
2017-08-02,-1.32515470549552,1,0,0,41.9,40.69,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,203450,-182948.116636512,113539.60697022,-5250,4147.98832469422,-0.00961266674638663,-0.0096591666594267,-0.00961266674638661,0
2017-08-02,-0.265293849500674,0,0,1,41.82,41.68,0.0200000000000031,0.0999999999999943,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,208400,-182598.812356538,118838.911250194,4950,349.304279974225,0.046673618320382,0.0456171529373676,0.046673618320382,0
2017-08-02,-0.682604822539952,1,0,0,41.21,40.73,0.019999999999996,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,203650,-179935.367221734,116752.356384998,-4750.00000000003,2663.44513480365,-0.0175578423198737,-0.017713809561982,-0.0175578423198738,0
2017-08-02,-1.35248077548909,1,0,0,42,40.75,0.019999999999996,0.0999999999999943,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,203750,-183384.74698648,113402.976620252,100.000000000029,-3449.37976474568,-0.0286878986296506,-0.0291074397094798,-0.0286878986296506,0
2017-08-02,-1.78826116447171,1,0,0,42.27,40.55,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,202750,-184563.648931393,111224.074675339,-1000,-1178.90194491312,-0.0192137985249675,-0.0194007825420657,-0.0192137985249674,0
2017-08-02,-3.3674263004408,1,0,0,42.75,39.39,0.019999999999996,0.0999999999999943,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,196950,-186659.474611239,103328.248995493,-5800,-2095.82567984547,-0.0709902573061924,-0.0736360529317854,-0.0709902573061925,0
2017-08-02,-4.08124357639702,1,0,0,43.43,39.27,0.0200000000000031,0.100000000000001,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,196350,-189628.56099102,99759.1626157123,-599.999999999971,-2969.0863797811,-0.0345412451529759,-0.0351518969830407,-0.034541245152976,0
2017-08-02,-3.07252606635196,1,0,0,44.13,40.89,0.0200000000000031,0.549999999999997,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,204450,-192684.973440795,104802.750165938,8099.99999999997,-3056.41244977468,0.0505576371932267,0.0493211062359127,0.0505576371932268,0
2017-08-02,-2.97830645533458,1,0,0,44.4,41.22,0.0200000000000031,0.25,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,206100,-193863.875385708,105273.848221024,1650,-1178.90194491309,0.00449509248889947,0.00448501973468544,0.00449509248889957,0
2017-08-02,-2.30095019143244,1,0,0,42.88,40.57,0.0200000000000031,0.0999999999999943,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,202850,-187227.094066197,108660.629540535,-3250,6636.78131951072,0.0321711552939539,0.0316645014611425,0.0321711552939539,0
2017-08-02,-3.3840717473629,1,0,0,43.96,40.43,0.019999999999996,0.0999999999999943,5000,-4366.3034996781,93037.7236067321,0,0,0,56.76,50.9,202150,-191942.701845849,103245.021760883,-700,-4715.60777965235,-0.0498396503181687,-0.0511245194920647,-0.0498396503181687,0
